long,lat,group,csd_code
-80.2276547,43.2787284,3525005_2,3525005
-80.2276329,43.2786726,3525005_2,3525005
-80.2274786,43.27836550000001,3525005_2,3525005
-80.22722139999999,43.2776668,3525005_2,3525005
-80.22707179999999,43.277468899999995,3525005_2,3525005
-80.22702369999999,43.2773695,3525005_2,3525005
-80.2270173,43.27732700000001,3525005_2,3525005
-80.2269896,43.277144199999995,3525005_2,3525005
-80.2269369,43.27703400000001,3525005_2,3525005
-80.2264768,43.275852099999994,3525005_2,3525005
-80.2264692,43.275831499999995,3525005_2,3525005
-80.2256467,43.27361839999999,3525005_2,3525005
-80.225297,43.2726803,3525005_2,3525005
-80.2252668,43.272622,3525005_2,3525005
-80.225257,43.272603,3525005_2,3525005
-80.2249046,43.27192290000001,3525005_2,3525005
-80.22486789999999,43.271847699999995,3525005_2,3525005
-80.2248417,43.271794199999995,3525005_2,3525005
-80.22485549999999,43.2713453,3525005_2,3525005
-80.2237859,43.2688886,3525005_2,3525005
-80.223704,43.2687017,3525005_2,3525005
-80.22205319999999,43.2646387,3525005_2,3525005
-80.22199189999999,43.2645327,3525005_2,3525005
-80.2218621,43.264308199999995,3525005_2,3525005
-80.2218415,43.26425229999999,3525005_2,3525005
-80.2208331,43.26152330000001,3525005_2,3525005
-80.22046449999999,43.2605985,3525005_2,3525005
-80.22019739999999,43.25988050000001,3525005_2,3525005
-80.21978349999999,43.258837,3525005_2,3525005
-80.2193932,43.25781299999999,3525005_2,3525005
-80.21909529999999,43.257040800000006,3525005_2,3525005
-80.2187603,43.2561718,3525005_2,3525005
-80.2183404,43.2550813,3525005_2,3525005
-80.2182258,43.25478640000001,3525005_2,3525005
-80.2165704,43.250388799999996,3525005_2,3525005
-80.216443,43.2500503,3525005_2,3525005
-80.21628319999999,43.2496425,3525005_2,3525005
-80.21625829999999,43.24957899999999,3525005_2,3525005
-80.2152205,43.246873300000004,3525005_2,3525005
-80.2131196,43.24139530000001,3525005_2,3525005
-80.2120668,43.238664899999996,3525005_2,3525005
-80.2120645,43.238658699999995,3525005_2,3525005
-80.2119472,43.2383985,3525005_2,3525005
-80.2106261,43.235467199999995,3525005_2,3525005
-80.2105008,43.2351892,3525005_2,3525005
-80.2098966,43.2338479,3525005_2,3525005
-80.2098384,43.2336041,3525005_2,3525005
-80.2092961,43.2321647,3525005_2,3525005
-80.2090241,43.2314821,3525005_2,3525005
-80.2081767,43.229450699999994,3525005_2,3525005
-80.2064817,43.22544099999999,3525005_2,3525005
-80.2061514,43.224596899999995,3525005_2,3525005
-80.20570029999999,43.223424200000004,3525005_2,3525005
-80.2055053,43.22298560000001,3525005_2,3525005
-80.20506569999999,43.22190189999999,3525005_2,3525005
-80.2036257,43.21831859999999,3525005_2,3525005
-80.2034821,43.2180025,3525005_2,3525005
-80.2034486,43.2179267,3525005_2,3525005
-80.2034462,43.2179212,3525005_2,3525005
-80.20344519999999,43.2179188,3525005_2,3525005
-80.20304089999999,43.2169008,3525005_2,3525005
-80.2021705,43.2147246,3525005_2,3525005
-80.2012884,43.212503299999995,3525005_2,3525005
-80.2006814,43.210905200000006,3525005_2,3525005
-80.20063290000002,43.210850900000004,3525005_2,3525005
-80.2005966,43.21079659999999,3525005_2,3525005
-80.20054809999999,43.2107422,3525005_2,3525005
-80.20048729999999,43.210687799999995,3525005_2,3525005
-80.2004263,43.21064229999999,3525005_2,3525005
-80.2003653,43.2105969,3525005_2,3525005
-80.20029199999999,43.2105603,3525005_2,3525005
-80.2002186,43.2105238,3525005_2,3525005
-80.2001329,43.210487199999996,3525005_2,3525005
-80.20005929999999,43.21046869999999,3525005_2,3525005
-80.1993731,43.2102207,3525005_2,3525005
-80.1986991,43.209981899999995,3525005_2,3525005
-80.1985096,43.209910799999996,3525005_2,3525005
-80.1983843,43.20986380000001,3525005_2,3525005
-80.1982831,43.209826,3525005_2,3525005
-80.1975721,43.2095598,3525005_2,3525005
-80.19541629999999,43.20873419999999,3525005_2,3525005
-80.1948773,43.208532299999995,3525005_2,3525005
-80.1944659,43.2083747,3525005_2,3525005
-80.19435059999999,43.208330499999995,3525005_2,3525005
-80.19433719999999,43.208325300000006,3525005_2,3525005
-80.1914845,43.20722969999999,3525005_2,3525005
-80.1895737,43.206513799999996,3525005_2,3525005
-80.1894724,43.206480000000006,3525005_2,3525005
-80.1804342,43.2030363,3525005_2,3525005
-80.18034879999999,43.203002,3525005_2,3525005
-80.177341,43.20179379999999,3525005_2,3525005
-80.1770327,43.2016699,3525005_2,3525005
-80.16636369999999,43.1977046,3525005_2,3525005
-80.1619305,43.196056299999995,3525005_2,3525005
-80.16126609999999,43.1958707,3525005_2,3525005
-80.1612574,43.19586820000001,3525005_2,3525005
-80.15668199999999,43.19454439999999,3525005_2,3525005
-80.1565413,43.194361799999996,3525005_2,3525005
-80.1563702,43.19427049999999,3525005_2,3525005
-80.15345529999999,43.193240499999995,3525005_2,3525005
-80.153199,43.193085499999995,3525005_2,3525005
-80.1531155,43.192985500000006,3525005_2,3525005
-80.15257369999999,43.192866099999996,3525005_2,3525005
-80.15143719999999,43.1926158,3525005_2,3525005
-80.14645449999999,43.1906248,3525005_2,3525005
-80.1430046,43.1895648,3525005_2,3525005
-80.14134849999999,43.1890674,3525005_2,3525005
-80.1395675,43.188463899999995,3525005_2,3525005
-80.1372596,43.1876224,3525005_2,3525005
-80.13462,43.18665999999999,3525005_2,3525005
-80.1280365,43.1841761,3525005_2,3525005
-80.12518399999999,43.183099600000006,3525005_2,3525005
-80.1249172,43.183056099999995,3525005_2,3525005
-80.12459950000002,43.1830043,3525005_2,3525005
-80.11785259999999,43.180608899999996,3525005_2,3525005
-80.1119107,43.178444400000004,3525005_2,3525005
-80.1119054,43.17844249999999,3525005_2,3525005
-80.1041533,43.175593400000004,3525005_2,3525005
-80.1020308,43.1748132,3525005_2,3525005
-80.0928492,43.1714487,3525005_2,3525005
-80.0927886,43.1714264,3525005_2,3525005
-80.0842447,43.1682761,3525005_2,3525005
-80.0840405,43.1681946,3525005_2,3525005
-80.0808011,43.1669011,3525005_2,3525005
-80.07989590000001,43.1666886,3525005_2,3525005
-80.0796252,43.1665674,3525005_2,3525005
-80.07944599999999,43.1665377,3525005_2,3525005
-80.0793858,43.1665278,3525005_2,3525005
-80.0767176,43.16551539999999,3525005_2,3525005
-80.072187,43.1637953,3525005_2,3525005
-80.06913019999999,43.162634499999996,3525005_2,3525005
-80.0686532,43.1624534,3525005_2,3525005
-80.0676733,43.16208129999999,3525005_2,3525005
-80.0673163,43.1619457,3525005_2,3525005
-80.0628566,43.16042709999999,3525005_2,3525005
-80.05630839999999,43.157866399999996,3525005_2,3525005
-80.05624379999999,43.15787460000001,3525005_2,3525005
-80.05601,43.1578817,3525005_2,3525005
-80.0553101,43.1578039,3525005_2,3525005
-80.0548816,43.1576743,3525005_2,3525005
-80.05300299999999,43.156939,3525005_2,3525005
-80.0482308,43.1550708,3525005_2,3525005
-80.0465416,43.1544552,3525005_2,3525005
-80.0463596,43.1543889,3525005_2,3525005
-80.0410137,43.152460999999995,3525005_2,3525005
-80.0409659,43.15244380000001,3525005_2,3525005
-80.04086290000001,43.152404999999995,3525005_2,3525005
-80.0408192,43.15238850000001,3525005_2,3525005
-80.03964289999999,43.1519605,3525005_2,3525005
-80.0396286,43.1519553,3525005_2,3525005
-80.0394006,43.15187230000001,3525005_2,3525005
-80.0390583,43.1517434,3525005_2,3525005
-80.0323081,43.149282199999995,3525005_2,3525005
-80.02796660000001,43.147741599999996,3525005_2,3525005
-80.0279177,43.1477232,3525005_2,3525005
-80.027881,43.14771390000001,3525005_2,3525005
-80.02784419999999,43.147704600000004,3525005_2,3525005
-80.02780729999999,43.14770430000001,3525005_2,3525005
-80.0277581,43.147703799999995,3525005_2,3525005
-80.0277213,43.1477035,3525005_2,3525005
-80.0276719,43.14771210000001,3525005_2,3525005
-80.0276349,43.1477208,3525005_2,3525005
-80.02759789999999,43.14772949999999,3525005_2,3525005
-80.0275608,43.1477382,3525005_2,3525005
-80.0273751,43.1478176,3525005_2,3525005
-80.0273266,43.1477722,3525005_2,3525005
-80.0272416,43.1477084,3525005_2,3525005
-80.02716889999999,43.147635799999996,3525005_2,3525005
-80.0270594,43.1475628,3525005_2,3525005
-80.02694989999999,43.1474899,3525005_2,3525005
-80.026828,43.147416799999995,3525005_2,3525005
-80.02670619999999,43.1473437,3525005_2,3525005
-80.0265843,43.1472796,3525005_2,3525005
-80.02646229999999,43.1472156,3525005_2,3525005
-80.0263279,43.1471604,3525005_2,3525005
-80.02619349999999,43.1471052,3525005_2,3525005
-80.0260589,43.147059,3525005_2,3525005
-80.0259244,43.1470129,3525005_2,3525005
-80.0156408,43.14334099999999,3525005_2,3525005
-80.0117776,43.1419299,3525005_2,3525005
-80.01043279999999,43.1414411,3525005_2,3525005
-80.0100294,43.141293499999996,3525005_2,3525005
-80.004968,43.13947559999999,3525005_2,3525005
-80.0000053,43.13765840000001,3525005_2,3525005
-79.99682729999999,43.136496099999995,3525005_2,3525005
-79.993466,43.1352779,3525005_2,3525005
-79.9921581,43.134807099999996,3525005_2,3525005
-79.9900068,43.134031799999995,3525005_2,3525005
-79.9899947,43.1340227,3525005_2,3525005
-79.98993349999999,43.13400409999999,3525005_2,3525005
-79.9849588,43.13222220000001,3525005_2,3525005
-79.9843822,43.132020999999995,3525005_2,3525005
-79.9843231,43.132000399999995,3525005_2,3525005
-79.9841959,43.131955399999995,3525005_2,3525005
-79.9799106,43.1304393,3525005_2,3525005
-79.97509459999999,43.128757400000005,3525005_2,3525005
-79.9741291,43.1284156,3525005_2,3525005
-79.9735668,43.12822140000001,3525005_2,3525005
-79.9691794,43.126660199999996,3525005_2,3525005
-79.967603,43.1260967,3525005_2,3525005
-79.9653666,43.1253021,3525005_2,3525005
-79.9653178,43.12528359999999,3525005_2,3525005
-79.9652689,43.1252652,3525005_2,3525005
-79.9652201,43.1252467,3525005_2,3525005
-79.9651712,43.1252283,3525005_2,3525005
-79.9651346,43.12520990000001,3525005_2,3525005
-79.9650858,43.1251915,3525005_2,3525005
-79.96503690000002,43.125173,3525005_2,3525005
-79.9649882,43.1251456,3525005_2,3525005
-79.9649393,43.1251271,3525005_2,3525005
-79.9648905,43.1251087,3525005_2,3525005
-79.964854,43.12508129999999,3525005_2,3525005
-79.96481759999999,43.125054,3525005_2,3525005
-79.964781,43.1250356,3525005_2,3525005
-79.9647323,43.125008199999996,3525005_2,3525005
-79.9646958,43.1249898,3525005_2,3525005
-79.96464689999999,43.1249714,3525005_2,3525005
-79.96461029999999,43.1249531,3525005_2,3525005
-79.96456150000002,43.1249346,3525005_2,3525005
-79.96451259999999,43.1249161,3525005_2,3525005
-79.9644637,43.124897700000005,3525005_2,3525005
-79.964305,43.1248332,3525005_2,3525005
-79.9608956,43.123622700000006,3525005_2,3525005
-79.95688729999999,43.1222175,3525005_2,3525005
-79.95686289999999,43.1222083,3525005_2,3525005
-79.9544555,43.121366800000004,3525005_2,3525005
-79.9481382,43.1191478,3525005_2,3525005
-79.94342209999999,43.1174745,3525005_2,3525005
-79.93845,43.11569950000001,3525005_2,3525005
-79.93440629999999,43.114266199999996,3525005_2,3525005
-79.93362429999999,43.1139978,3525005_2,3525005
-79.933619,43.1139959,3525005_2,3525005
-79.9327448,43.1136834,3525005_2,3525005
-79.92646669999999,43.1114185,3525005_2,3525005
-79.921154,43.1094955,3525005_2,3525005
-79.9165258,43.1078039,3525005_2,3525005
-79.9137045,43.10680459999999,3525005_2,3525005
-79.9108834,43.1057963,3525005_2,3525005
-79.90757400000001,43.1046121,3525005_2,3525005
-79.9007482,43.1021515,3525005_2,3525005
-79.9006016,43.102104999999995,3525005_2,3525005
-79.89686449999999,43.1008084,3525005_2,3525005
-79.89398249999999,43.099799000000004,3525005_2,3525005
-79.8925782,43.099308199999996,3525005_2,3525005
-79.8881451,43.097788400000006,3525005_2,3525005
-79.8878032,43.097668,3525005_2,3525005
-79.8875467,43.0975755,3525005_2,3525005
-79.8831634,43.096029,3525005_2,3525005
-79.87881689999999,43.0945007,3525005_2,3525005
-79.8787925,43.0944914,3525005_2,3525005
-79.8781455,43.094260000000006,3525005_2,3525005
-79.8732864,43.0925553,3525005_2,3525005
-79.8709791,43.0917402,3525005_2,3525005
-79.8650222,43.0896281,3525005_2,3525005
-79.8636673,43.0891464,3525005_2,3525005
-79.8632524,43.0889892,3525005_2,3525005
-79.86148229999999,43.0883773,3525005_2,3525005
-79.858138,43.087191399999995,3525005_2,3525005
-79.8512658,43.08477119999999,3525005_2,3525005
-79.85055840000001,43.0845221,3525005_2,3525005
-79.8356476,43.0791395,3525005_2,3525005
-79.8320607,43.0778423,3525005_2,3525005
-79.8242886,43.0750793,3525005_2,3525005
-79.8241421,43.07503270000001,3525005_2,3525005
-79.8199684,43.073612,3525005_2,3525005
-79.81207479999999,43.0708379,3525005_2,3525005
-79.8112084,43.070540699999995,3525005_2,3525005
-79.81067159999999,43.0703551,3525005_2,3525005
-79.81054970000001,43.0703088,3525005_2,3525005
-79.8096958,43.070002699999996,3525005_2,3525005
-79.8035842,43.0678499,3525005_2,3525005
-79.7984247,43.0660038,3525005_2,3525005
-79.79841449999999,43.066018799999995,3525005_2,3525005
-79.79524990000002,43.0648628,3525005_2,3525005
-79.79356299999999,43.0642879,3525005_2,3525005
-79.790621,43.0631964,3525005_2,3525005
-79.79031599999999,43.0630941,3525005_2,3525005
-79.78331519999999,43.0606426,3525005_2,3525005
-79.78162019999999,43.0600358,3525005_2,3525005
-79.7770539,43.058422500000006,3525005_2,3525005
-79.7718524,43.056585,3525005_2,3525005
-79.7707301,43.0562127,3525005_2,3525005
-79.77063129999999,43.056172499999995,3525005_2,3525005
-79.76942799999999,43.0557609,3525005_2,3525005
-79.7687287,43.0555217,3525005_2,3525005
-79.7686064,43.05549329999999,3525005_2,3525005
-79.7684958,43.055501199999995,3525005_2,3525005
-79.76754520000001,43.05523600000001,3525005_2,3525005
-79.7673259,43.05514780000001,3525005_2,3525005
-79.7671939,43.0550947,3525005_2,3525005
-79.7661487,43.054722399999996,3525005_2,3525005
-79.76591719999999,43.05464,3525005_2,3525005
-79.7653648,43.054469399999995,3525005_2,3525005
-79.7653433,43.0544619,3525005_2,3525005
-79.7606732,43.0528216,3525005_2,3525005
-79.7605789,43.052788500000005,3525005_2,3525005
-79.7575951,43.0516733,3525005_2,3525005
-79.7570825,43.0514783,3525005_2,3525005
-79.7554937,43.050964799999996,3525005_2,3525005
-79.75539619999999,43.050918599999996,3525005_2,3525005
-79.754797,43.0507406,3525005_2,3525005
-79.7545528,43.05065679999999,3525005_2,3525005
-79.75410049999999,43.0505165,3525005_2,3525005
-79.7540796,43.050534,3525005_2,3525005
-79.75398,43.0506185,3525005_2,3525005
-79.75396370000001,43.0506323,3525005_2,3525005
-79.75388889999999,43.050712700000005,3525005_2,3525005
-79.7534953,43.0515925,3525005_2,3525005
-79.7534696,43.0516645,3525005_2,3525005
-79.7534572,43.05167329999999,3525005_2,3525005
-79.75142,43.056349999999995,3525005_2,3525005
-79.75034,43.0589,3525005_2,3525005
-79.7496,43.060610000000004,3525005_2,3525005
-79.74931,43.061299999999996,3525005_2,3525005
-79.74868,43.06278,3525005_2,3525005
-79.74838969999999,43.0635675,3525005_2,3525005
-79.7481183,43.0642308,3525005_2,3525005
-79.7480672,43.0643293,3525005_2,3525005
-79.7471884,43.066471899999996,3525005_2,3525005
-79.74711049999999,43.06667809999999,3525005_2,3525005
-79.7470982,43.066677999999996,3525005_2,3525005
-79.7465665,43.0680589,3525005_2,3525005
-79.7464901,43.068193199999996,3525005_2,3525005
-79.74598499999999,43.069412,3525005_2,3525005
-79.7458243,43.0697997,3525005_2,3525005
-79.74565050000001,43.070219099999996,3525005_2,3525005
-79.7446168,43.0727201,3525005_2,3525005
-79.743749,43.07491669999999,3525005_2,3525005
-79.7433739,43.0758401,3525005_2,3525005
-79.7430116,43.0767366,3525005_2,3525005
-79.74283070000001,43.0771758,3525005_2,3525005
-79.74261770000001,43.07770789999999,3525005_2,3525005
-79.7424682,43.078081399999995,3525005_2,3525005
-79.742076,43.07903969999999,3525005_2,3525005
-79.7416794,43.0800087,3525005_2,3525005
-79.73985909999999,43.084311,3525005_2,3525005
-79.7382581,43.088093400000005,3525005_2,3525005
-79.73821980000001,43.088165000000004,3525005_2,3525005
-79.73811599999999,43.08843399999999,3525005_2,3525005
-79.7379869,43.0887387,3525005_2,3525005
-79.73767,43.089529999999996,3525005_2,3525005
-79.73749,43.08988000000001,3525005_2,3525005
-79.73631,43.09277,3525005_2,3525005
-79.73522,43.09534000000001,3525005_2,3525005
-79.73425999999999,43.097629999999995,3525005_2,3525005
-79.7329469,43.1007855,3525005_2,3525005
-79.7323397,43.1022195,3525005_2,3525005
-79.7320814,43.102829,3525005_2,3525005
-79.73160299999999,43.1039763,3525005_2,3525005
-79.7313703,43.104532,3525005_2,3525005
-79.72926389999999,43.10952429999999,3525005_2,3525005
-79.72882249999999,43.1105771,3525005_2,3525005
-79.72838469999999,43.1116216,3525005_2,3525005
-79.72788090000002,43.1128047,3525005_2,3525005
-79.7278805,43.112822699999995,3525005_2,3525005
-79.72732409999999,43.114167200000004,3525005_2,3525005
-79.7265106,43.11610719999999,3525005_2,3525005
-79.72612149999999,43.11703529999999,3525005_2,3525005
-79.7257403,43.11794949999999,3525005_2,3525005
-79.72511250000001,43.11945540000001,3525005_2,3525005
-79.7239091,43.122350499999996,3525005_2,3525005
-79.72303029999999,43.1244118,3525005_2,3525005
-79.72214,43.12654,3525005_2,3525005
-79.72102000000001,43.12916,3525005_2,3525005
-79.71981,43.13205,3525005_2,3525005
-79.7188,43.13439,3525005_2,3525005
-79.7183872,43.13541769999999,3525005_2,3525005
-79.71658,43.13968,3525005_2,3525005
-79.7163182,43.140284,3525005_2,3525005
-79.71538939999999,43.142455399999996,3525005_2,3525005
-79.7153484,43.1425513,3525005_2,3525005
-79.7146623,43.1441915,3525005_2,3525005
-79.7143382,43.14498929999999,3525005_2,3525005
-79.7143139,43.1450401,3525005_2,3525005
-79.71429959999999,43.145069899999996,3525005_2,3525005
-79.7141831,43.145347699999995,3525005_2,3525005
-79.7135361,43.1468802,3525005_2,3525005
-79.71321209999999,43.147669,3525005_2,3525005
-79.7127043,43.1489318,3525005_2,3525005
-79.7127033,43.1489341,3525005_2,3525005
-79.71256420000002,43.149288299999995,3525005_2,3525005
-79.7125636,43.1492897,3525005_2,3525005
-79.71251869999999,43.14939629999999,3525005_2,3525005
-79.71160669999999,43.151563200000005,3525005_2,3525005
-79.710713,43.1536866,3525005_2,3525005
-79.7097531,43.1558393,3525005_2,3525005
-79.7074983,43.1553538,3525005_2,3525005
-79.7072314,43.155293799999995,3525005_2,3525005
-79.70024570000001,43.1537163,3525005_2,3525005
-79.69778409999999,43.1531509,3525005_2,3525005
-79.6977848,43.1531494,3525005_2,3525005
-79.69570379999999,43.15268450000001,3525005_2,3525005
-79.6953611,43.15260850000001,3525005_2,3525005
-79.6938433,43.152266999999995,3525005_2,3525005
-79.6916523,43.1517738,3525005_2,3525005
-79.691469,43.1517176,3525005_2,3525005
-79.6895109,43.151263,3525005_2,3525005
-79.6879075,43.1509024,3525005_2,3525005
-79.68589899999999,43.150422999999996,3525005_2,3525005
-79.6782017,43.14843409999999,3525005_2,3525005
-79.66818099999999,43.146352199999995,3525005_2,3525005
-79.6667606,43.1460216,3525005_2,3525005
-79.6632133,43.145195699999995,3525005_2,3525005
-79.6620607,43.144933200000004,3525005_2,3525005
-79.6619765,43.1449096,3525005_2,3525005
-79.6586348,43.1439735,3525005_2,3525005
-79.65762889999999,43.145547199999996,3525005_2,3525005
-79.6551436,43.1512506,3525005_2,3525005
-79.6544735,43.152899700000006,3525005_2,3525005
-79.6544237,43.15292609999999,3525005_2,3525005
-79.6543987,43.1529439,3525005_2,3525005
-79.6537397,43.1543685,3525005_2,3525005
-79.65195,43.15813000000001,3525005_2,3525005
-79.6504199,43.161587100000006,3525005_2,3525005
-79.6502776,43.1619009,3525005_2,3525005
-79.6502137,43.162008199999995,3525005_2,3525005
-79.6500712,43.1623394,3525005_2,3525005
-79.64997,43.16263,3525005_2,3525005
-79.6499,43.16279999999999,3525005_2,3525005
-79.64983,43.162940000000006,3525005_2,3525005
-79.64979,43.16304,3525005_2,3525005
-79.64975989999999,43.163079999999994,3525005_2,3525005
-79.64971,43.16310999999999,3525005_2,3525005
-79.64963999999999,43.163129999999995,3525005_2,3525005
-79.6463547,43.17118109999999,3525005_2,3525005
-79.64516909999999,43.1734094,3525005_2,3525005
-79.64507019999999,43.173642900000004,3525005_2,3525005
-79.64468839999999,43.174545099999996,3525005_2,3525005
-79.64210539999999,43.180646200000005,3525005_2,3525005
-79.6415804,43.1816763,3525005_2,3525005
-79.6415616,43.18171799999999,3525005_2,3525005
-79.6384241,43.1887167,3525005_2,3525005
-79.63808709999999,43.1895355,3525005_2,3525005
-79.6380823,43.189545599999995,3525005_2,3525005
-79.6378928,43.1900245,3525005_2,3525005
-79.6355991,43.1952827,3525005_2,3525005
-79.6309265,43.2061755,3525005_2,3525005
-79.6291289,43.21002989999999,3525005_2,3525005
-79.6290075,43.21034749999999,3525005_2,3525005
-79.6288125,43.2107574,3525005_2,3525005
-79.6286488,43.2111015,3525005_2,3525005
-79.62714749999999,43.214257700000005,3525005_2,3525005
-79.6271606,43.2147289,3525005_2,3525005
-79.62706639999999,43.2150875,3525005_2,3525005
-79.62642869999999,43.2161517,3525005_2,3525005
-79.6262524,43.2168399,3525005_2,3525005
-79.62596789999999,43.217668499999995,3525005_2,3525005
-79.625211,43.2193324,3525005_2,3525005
-79.6250677,43.219592,3525005_2,3525005
-79.62373819999999,43.2226236,3525005_2,3525005
-79.6236199,43.22293659999999,3525005_2,3525005
-79.6229455,43.224130300000006,3525005_2,3525005
-79.6223426,43.2254505,3525005_2,3525005
-79.62233479999999,43.2256639,3525005_2,3525005
-79.62223329999999,43.2258836,3525005_2,3525005
-79.62204969999999,43.226281,3525005_2,3525005
-79.62208749999999,43.2263077,3525005_2,3525005
-79.6221843,43.22638089999999,3525005_2,3525005
-79.6222465,43.2263546,3525005_2,3525005
-79.622267,43.2262973,3525005_2,3525005
-79.62237789999999,43.225986999999996,3525005_2,3525005
-79.6224185,43.2259376,3525005_2,3525005
-79.6228253,43.2260866,3525005_2,3525005
-79.622793,43.2261451,3525005_2,3525005
-79.62279079999999,43.226244099999995,3525005_2,3525005
-79.62287669999999,43.2262541,3525005_2,3525005
-79.6229151,43.2261916,3525005_2,3525005
-79.6229524,43.226174,3525005_2,3525005
-79.62307559999999,43.226175500000004,3525005_2,3525005
-79.6231367,43.226194199999995,3525005_2,3525005
-79.62340549999999,43.2262875,3525005_2,3525005
-79.6237226,43.2264424,3525005_2,3525005
-79.6239224,43.22654000000001,3525005_2,3525005
-79.6239536,43.2265552,3525005_2,3525005
-79.6242333,43.22671169999999,3525005_2,3525005
-79.6249283,43.227017200000006,3525005_2,3525005
-79.62498889999999,43.2270629,3525005_2,3525005
-79.625025,43.22709939999999,3525005_2,3525005
-79.6252326,43.2271739,3525005_2,3525005
-79.6255374,43.22731259999999,3525005_2,3525005
-79.62567159999999,43.2273683,3525005_2,3525005
-79.6260003,43.22753429999999,3525005_2,3525005
-79.626036,43.22758880000001,3525005_2,3525005
-79.62604809999999,43.22759789999999,3525005_2,3525005
-79.6261339,43.227616999999995,3525005_2,3525005
-79.6263046,43.22769100000001,3525005_2,3525005
-79.62641359999999,43.2277734,3525005_2,3525005
-79.6264368,43.227836700000005,3525005_2,3525005
-79.62643659999999,43.227845699999996,3525005_2,3525005
-79.62663239999999,43.22790210000001,3525005_2,3525005
-79.62676619999999,43.2279757,3525005_2,3525005
-79.62688829999999,43.2280222,3525005_2,3525005
-79.62700939999999,43.2281137,3525005_2,3525005
-79.6270208,43.2281499,3525005_2,3525005
-79.62704529999999,43.2281592,3525005_2,3525005
-79.6272045,43.228197099999996,3525005_2,3525005
-79.62737539999999,43.228262199999996,3525005_2,3525005
-79.6276311,43.2283913,3525005_2,3525005
-79.6276804,43.2283919,3525005_2,3525005
-79.62794939999999,43.228476199999996,3525005_2,3525005
-79.628551,43.2285554,3525005_2,3525005
-79.62900669999999,43.2285519,3525005_2,3525005
-79.6292544,43.2284918,3525005_2,3525005
-79.62941579999999,43.2284307,3525005_2,3525005
-79.62965109999999,43.228370500000004,3525005_2,3525005
-79.6299724,43.2283203,3525005_2,3525005
-79.6304534,43.228290099999995,3525005_2,3525005
-79.6305402,43.22826409999999,3525005_2,3525005
-79.6307511,43.228194599999995,3525005_2,3525005
-79.630951,43.22806190000001,3525005_2,3525005
-79.6314598,43.2278879,3525005_2,3525005
-79.6317193,43.227846,3525005_2,3525005
-79.6321993,43.227860799999995,3525005_2,3525005
-79.6322735,43.2278436,3525005_2,3525005
-79.6322983,43.2278349,3525005_2,3525005
-79.6324231,43.2277644,3525005_2,3525005
-79.63246389999999,43.227749599999996,3525005_2,3525005
-79.6328327,43.22761620000001,3525005_2,3525005
-79.6331443,43.2274488,3525005_2,3525005
-79.6334035,43.227424899999995,3525005_2,3525005
-79.6334406,43.22741639999999,3525005_2,3525005
-79.6336759,43.227356099999994,3525005_2,3525005
-79.6338858,43.2273316,3525005_2,3525005
-79.6339966,43.2273329,3525005_2,3525005
-79.6340214,43.2273242,3525005_2,3525005
-79.6342208,43.2272186,3525005_2,3525005
-79.63444319999999,43.2271852,3525005_2,3525005
-79.6346781,43.227143,3525005_2,3525005
-79.63481569999999,43.2270456,3525005_2,3525005
-79.6351622,43.2269687,3525005_2,3525005
-79.63528629999999,43.226925099999995,3525005_2,3525005
-79.6354097,43.2269176,3525005_2,3525005
-79.63552,43.226936900000005,3525005_2,3525005
-79.6356082,43.226847899999996,3525005_2,3525005
-79.63570829999999,43.22677710000001,3525005_2,3525005
-79.636055,43.2266912,3525005_2,3525005
-79.6365846,43.226688499999995,3525005_2,3525005
-79.6366594,43.2266443,3525005_2,3525005
-79.6367593,43.2265825,3525005_2,3525005
-79.6369577,43.2265218,3525005_2,3525005
-79.6372544,43.2264714,3525005_2,3525005
-79.6374889,43.2264471,3525005_2,3525005
-79.63757520000001,43.2264392,3525005_2,3525005
-79.63789729999999,43.226352899999995,3525005_2,3525005
-79.6379652,43.22633690000001,3525005_2,3525005
-79.6384791,43.2262158,3525005_2,3525005
-79.63887559999999,43.2261035,3525005_2,3525005
-79.63918559999999,43.2260081,3525005_2,3525005
-79.6394092,43.225920699999996,3525005_2,3525005
-79.6395702,43.2258776,3525005_2,3525005
-79.639928,43.2258458,3525005_2,3525005
-79.6402876,43.2257331,3525005_2,3525005
-79.6404606,43.2257081,3525005_2,3525005
-79.6407072,43.225693,3525005_2,3525005
-79.6407574,43.2256486,3525005_2,3525005
-79.6409302,43.225632600000004,3525005_2,3525005
-79.64102969999999,43.225588800000004,3525005_2,3525005
-79.6412694,43.2253305,3525005_2,3525005
-79.641294,43.2253308,3525005_2,3525005
-79.6414546,43.2253057,3525005_2,3525005
-79.64162689999999,43.2253077,3525005_2,3525005
-79.64194839999999,43.2252485,3525005_2,3525005
-79.64224469999999,43.225215999999996,3525005_2,3525005
-79.6423557,43.22520829999999,3525005_2,3525005
-79.64283879999999,43.225079,3525005_2,3525005
-79.6431221,43.2250734,3525005_2,3525005
-79.64345589999999,43.225014300000005,3525005_2,3525005
-79.643877,43.224902199999995,3525005_2,3525005
-79.644682,43.224695700000005,3525005_2,3525005
-79.6449043,43.224662300000006,3525005_2,3525005
-79.6451396,43.224602,3525005_2,3525005
-79.6453382,43.2245323,3525005_2,3525005
-79.6464799,43.2241316,3525005_2,3525005
-79.64671539999999,43.2240624,3525005_2,3525005
-79.6470247,43.223994,3525005_2,3525005
